4.30244166697489 7.55433439349492 8.11111550084833 
2.64390827046889 4.99485478363692 8.9222213369432 
9.58103947135668 8.47183011307932 6.20474986369011 
2.61695115622922 7.32064511828155 4.01127666328627 
8.70569661944439 3.91643555877564 1.22045935467838 
3.09185507571877 4.98751894616872 9.12873542175104 
6.92370469166138 5.29529601023313 9.89910167963202 
4.97015858300503 4.2030462889015 7.71661473611212 
8.07481852829215 5.4761352862586 4.02531488427208 
1.50984302792225 6.25864224473883 5.09030414190623 
6.50123342382779 4.27753068845604 4.91080221110527 
1.12663576292183 2.5063756688062 8.35334782551664 
4.668172362106 6.15607179755162 9.72933261782365 
8.86499046062352 6.46846732379332 9.75678487203866 
7.30115054235847 1.82348509823134 3.79294413271963 
1.34500563486712 2.22095273817934 8.54560070556849 
6.51304925024186 4.6009719244209 1.18455458813559 
8.25236293266172 8.31789585776529 4.53221183667528 
5.74503397370923 9.33228308396986 4.35128810459342 
1.39450076473621 4.56908974217674 9.51871949737832 
5.89690645267112 9.07119644343443 3.21318786834049 
2.11444572178388 6.11571773240143 4.0431144298255 
9.10047445218101 8.57906085652255 2.41005988996944 
2.86711152916174 8.42368271361277 8.8314471486171 
9.39940280392738 8.05871423103787 8.82682868643982 
1.14231680759337 7.66900804064656 3.37956119067015 
4.92367060339249 7.72981289342503 4.25518254807926 
5.47971417870359 4.99679377768039 2.65767032031793 
4.90574955377064 8.24887049116607 5.95963483069075 
1.37859037442999 5.3816017892126 3.17409258483634 
5.00205972092322 4.27367159736979 2.58698205537488 
1.21061312044534 3.9680840079524 7.39727088035889 
7.54359700369816 6.18670482057459 5.70776736582991 
9.74982970289412 2.24453118268611 3.64189188165678 
7.13554081559905 4.64593772108012 6.17728921080813 
2.35310743951849 8.85296012873433 1.25918162672742 
5.70538315023546 5.60271716611586 2.6632750433233 
1.97172691392327 6.47083016134372 6.83927684875171 
6.26353694929906 1.41719227396752 5.07440266575404 
1.55551754802257 7.20869616801324 7.86684724123536 
8.08347959913475 8.72188407775102 4.19745906730996 
9.2359673051331 7.86505180823852 5.15001111624297 
7.24446509324222 9.18878968348205 5.09063022308547 
2.42955780608093 3.59871980389521 2.48230322007197 
7.67179382484024 5.17384090049837 6.48528171073891 
1.61329066642248 8.34417336310454 1.35085605660028 
6.48038110950979 3.55264211425215 9.39591036243174 
5.70045320396333 5.67320722419452 9.77888462309674 
1.51081754151304 4.03033280699995 7.80284143602608 
5.74770520662316 4.94707617114628 3.55089173398488 
3.32286821460485 6.98807945567559 8.97800865256135 
7.84092012459455 2.66635010375937 3.52264710493509 
9.44443281434683 7.89957351046594 6.7808859128416 
2.02727809456516 5.10864234627627 9.66417044525229 
6.16855140364196 4.27582534415453 3.00399736222066 
1.18097182325133 4.29993308908303 2.29698926084535 
1.3539951380128 5.65024628287658 3.07301891086298 
4.72354660915376 5.07513643851277 4.65605405376109 
8.47093687880362 3.38302639517143 4.0486768535565 
4.41857444421322 8.72514976362006 4.83471900123857 
7.34716968021689 2.49675988661906 5.24171351233577 
2.53973848910059 9.10668959147608 6.61064034821961 
3.50429456751062 9.83087370024569 3.507490796739 
3.96263460580382 2.16885785207565 1.4445998526386 
4.56997014375868 5.45310301494464 8.44399976797588 
9.73173991717945 9.53190180032137 2.39738188003999 
7.77488726087608 1.32984571826171 9.73039971791692 
6.50585217518073 5.39371006861036 9.29682988826969 
1.4778728231219 8.59932160545109 2.91294301716282 
5.32195459880026 9.36998324579093 9.28332370858794 
9.47397025137859 6.02585837013361 9.17442374684588 
2.94616691160303 4.68010841434827 3.61188245965721 
5.42245693291652 4.62881291454137 5.16913575267845 
6.39335701400105 7.6766772557407 4.46905938883734 
8.78949846410635 7.39136053220898 4.48138843080094 
2.62841905822438 1.15357646539508 9.62203342356814 
6.21205428578521 8.73919696162417 3.85112459485006 
2.65129497351651 6.64368718333714 8.39530404535835 
5.10431928332165 1.84131750503616 7.10304981800869 
5.94488362406608 2.06186566597869 1.50736798602499 
4.69769733105679 8.18233996871037 1.46089045445476 
4.22416708815106 4.48866435442523 6.14299948194204 
2.27017610579272 2.62380323215565 1.77299460059637 
5.83211730831867 5.30928298426293 5.90308888578 
7.22824612736155 2.38153024687503 3.65316846252101 
6.26134032907958 7.71635371107438 8.00234953640138 
5.81544145746876 8.84945376489752 8.44574514005601 
3.29090959359468 9.10990031301505 1.63078628416675 
6.43219911373788 7.82267527786208 9.38217118679647 
1.77911970148753 7.84184762828138 3.8387909093121 
6.50883264164852 9.47757330885044 3.56694724856268 
4.66176776665345 2.69565968294426 9.49433728703034 
4.00816893438258 5.56533137595529 3.90269617778375 
8.3383889488589 1.35824295243167 8.52977323323943 
8.84903882297177 1.37993697746654 4.42991397736124 
7.94803570907006 5.42304884615496 5.26215693646211 
5.74213558283734 8.84297895424207 4.12496379396178 
9.10070028160731 1.12944216659732 3.21241190108117 
3.06162284596899 2.40678773746211 9.07243965569532 
9.83010417028801 7.79196797441317 6.66598907656315 
